locate,symbol,prints,unpriced,min_tick,max_tick,shares,vwap_micro
6056,JAGU,12,0,18900,19500,7751,19011663011
4011,FERA,9,0,103600,103700,103864,103699585034
5607,IEV,53,0,704200,707500,2066,705471345595
9174,QLTY,98,0,402500,404800,8102,403816131819
10193,SLDPW,2,0,1673,1941,424,1799415094
5671,IINNW,2,0,500,553,400,513250000
6044,IZM,11,0,3900,4101,2680,3996429104
9259,QUAD,450,0,71500,72700,12399,72256488426
8084,NYC,18,0,92400,99000,77,97000000000
11751,VFL,1,0,101400,101400,2000,101400000000
1478,BME,7,0,387600,391100,1669,390796225284
7097,MESO,547,0,148600,150700,16419,149634801145
6713,LITL,1,0,305500,305500,117,305500000000
4691,GIGL,32,0,499600,500300,2514,499744630071
4998,GTIP,8,0,492600,492800,357,492700280112
7964,NTZ,50,0,26200,28900,454,27509911894
6764,LOB-A,2,0,252300,252700,102,252307843137
8070,NXPL,6,0,60600,62600,154,61102597402
5518,IBRN,1,0,352200,352200,10,352200000000
1197,BDSX,86,0,135000,143700,4369,139510482948
7935,NTCT,1573,0,381600,388400,57790,384279671223
8470,PBDC,33,0,272000,274400,8131,273938998893
9503,RILYN,15,0,248000,248200,1764,248017687074
8486,PBL,3,0,328200,329700,333,329129429429
9459,RFIX,209,0,376800,380200,9978,378021106434
10409,SPCK,2,0,220000,224400,54,224074074074
136,ACRE,163,0,46000,46500,10900,46231807339
8165,OFIX,1125,0,119000,121200,53605,120238337841
8611,PFAI,61,0,36000,41300,1428,39558963585
11852,VNO-L,4,0,175700,175800,361,175755401662
1579,BPOPM,4,0,251100,251600,90,251327777777
6439,KOSS,10,0,38500,40000,4241,39005918415
1054,BANX,54,0,194800,197900,2804,195935805991
6096,JCTC,17,0,19300,19800,18102,19669307258
1456,BLSG,46,0,43700,50600,11838,44476524750
2318,CMT,33,0,239100,247700,389,242390745501
7660,NCNA,48,0,20900,23000,6143,22242226924
464,ALRS,1318,0,263300,266100,26979,265125694058
4185,FLOC,956,0,269100,273500,50971,270896068352
7671,NCZ,2,0,154100,154200,20,154195000000
9930,SCPQW,19,0,2990,4300,1054,4156442125
7011,MBWM,409,0,496300,507300,9859,498874561314
2765,DAIC,92,0,1697,2100,54968,1784557487
7310,MNY,6,0,13400,13500,456,13494078947
3728,EUSA,17,0,1082500,1084500,715,1082867832167
6893,LXFR,453,0,153400,157700,24345,156007570342
6498,KTUP,18,0,76700,79000,1928,78585840248
10118,SIFY,58,0,157300,161100,3351,158872217248
2848,DDL,65,0,24800,25200,7380,24924471544
12513,YI,16,0,57900,60700,1821,59447171883
1483,BMHL,4,0,38400,40800,24,39733333333
4448,FULTP,12,0,182300,183400,815,182788220858
5464,IBDV,13,0,217000,217200,4916,217101545972
1089,BBCQ,183,0,103200,103800,58832,103518455942
6128,JGH,10,0,124900,125900,1204,125328820598
4935,GRRRW,3,0,2301,2530,602,2528906976
2596,CSEX,9,0,204000,208000,5356,204503435399
4516,GAINZ,7,0,241000,241000,168,241000000000
9076,PXED,94,0,287500,298000,2297,292960949063
7396,MSAI,26,0,57200,59100,4429,57828764958
10296,SMXT,25,0,5460,5507,1117,5473789615
23,AAMI,443,0,673100,698200,11029,680911705503
6711,LITB,7,0,26000,28000,302,26774834437
6595,LCTD,1,0,571700,571700,100,571700000000
6607,LDRT,4,0,250200,250700,593,250334907251
105,ACGLN,37,0,166300,167000,1836,166815087145
17,AACPU,2,0,100800,100800,5700,100800000000
10290,SMTI,142,0,208400,214600,4602,211071142981
4415,FTMN,6,0,87300,87700,2900,87431034482
2583,CRWS,23,0,27500,27800,5041,27544078555
4553,GCAL,10,0,505000,506000,1284,505509657320
6623,LEGR,2,0,635700,635700,100,635700000000
9154,QFLR,4,0,357300,357700,498,357543373493
3407,EFSI,129,0,370000,377000,2043,374151639745
7490,MUC,23,0,106000,106500,2967,106236063363
1109,BBLU,23,0,163900,164200,4684,164098292058
3456,EKG,4,0,157300,158900,26,157684615384
5211,HISF,7,0,442000,442200,150,442186666666
9581,RNEM,4,0,546600,547600,215,547595348837
8962,PSCD,3,0,1017500,1017700,28,1017521428571
4019,FEUZ,2,0,668600,670100,54,670072222222
10169,SKIN,371,0,6162,6638,56624,6391919451
12032,WCME,5,0,189900,190100,189,189951851851
1759,BULX,4,0,46400,47700,736,46804891304
3684,ETG,22,0,225700,228900,2936,227646934604
3254,DWTX,86,0,17000,18800,10590,17673522190
10813,TAYD,88,0,498900,516400,2717,512051417004
540,AMTB,591,0,220300,225000,13614,222162619362
851,ATNI,338,0,260300,268400,9951,263672917294
8023,NVG,113,0,123700,124500,6532,124001791181
10210,SLNG,5,0,39500,39600,161,39537888198
7016,MCBS,937,0,310800,315500,16486,312340689069
4090,FIDU,31,0,924800,932600,821,928230572472
7142,MFVL,4,0,199400,200200,177,199596610169
5460,IBDR,4,0,242100,242100,2669,242100000000
3290,EAF,173,0,87000,90000,7643,88864516551
8029,NVNI,23,0,11500,11700,2115,11600709219
8595,PEO,17,0,264000,265000,2472,264210113268
3547,ENIC,195,0,41700,42200,10619,41997363216
3791,EWO,5,0,389000,390300,163,389711042944
11890,VRA,213,0,32200,33200,9207,32612870641
736,ARQQW,13,0,716,879,3850,757389610
558,AMZW,6,0,422500,427100,670,422993432835
10831,TBN,301,0,351600,369100,14298,359253636872
4015,FESM,279,0,434000,436500,31148,435100260048
10557,SSACW,3,0,600,650,50200,649800796
284,AGM-E,2,0,205500,206200,400,205675000000
7398,MSB,23,0,280000,284900,1065,283684882629
3553,ENOV,2161,0,238300,257000,108535,244932069839
7668,NCTY,19,0,56000,59000,2332,58014365351
6103,JDZG,535,0,17400,22400,72464,21092795043
11232,TRTX-C,11,0,188000,191400,542,189029335793
8957,PSA-S,9,0,159200,159300,480,159238958333
9054,PULS,4,0,496300,496300,460,496300000000
5275,HOUR,10,0,20100,21200,1035,21013623188
7989,NURE,2,0,295000,295200,120,295033333333
4227,FMBH,883,0,417400,421400,18693,418613448884
121,ACLO,3,0,504000,504300,300,504200000000
10394,SOXY,8,0,889000,899800,1005,889032835820
9004,PSNYW,5,0,30300,32800,401,31004738154
9229,QRHC,163,0,10500,10900,1283,10616835541
12110,WIA,2,0,81700,81700,123,81700000000
4430,FTSL,83,0,451300,451900,8030,451482889165
6129,JGLO,52,0,704400,708000,7106,706135589642
8982,PSFF,30,0,338300,338800,2737,338640884179
3790,EWN,63,0,643100,646400,2873,644634041072
5822,INVX,671,0,274300,280600,21493,278230284278
1187,BDEC,1,0,526300,526300,829,526300000000
11460,UHAL,535,0,484700,493500,14104,488292413499
2895,DESK,1,0,360700,360700,10,360700000000
4501,FYX,17,0,1289000,1295100,871,1292338231917
6358,KIDS,785,0,175500,179200,26514,177383457795
734,ARQ,365,0,25700,26400,28206,26130762958
11007,TILE,1603,0,278500,284600,104464,281763966533
7433,MSSM,58,0,568700,571700,655,571329923664
5664,IIF,12,0,214400,215400,1155,214757748917
7092,MER-K,22,0,254400,255000,2198,254779481346
168,ADAMM,4,0,254600,255000,164,254756097560
6616,LEE,165,0,82000,90600,16497,87295768927
2906,DFAT,500,0,652400,656500,34458,653710688374
4671,GHC,79,0,10902800,10992400,207,10939128985507
9326,RBCAA,251,0,752600,763500,6492,756308410351
3550,ENLV,91,0,7067,7350,13140,7181223972
9293,RAAQW,69,0,26200,28900,19890,27378848667
11090,TMNS,1,0,498500,498500,200,498500000000
817,ATCL,3,0,252700,252700,300,252700000000
5920,ISHG,18,0,750900,751800,3188,751145169385
3398,EFIV,56,0,716400,720400,2747,718514634146
4074,FHEQ,23,0,329100,330900,4059,330129046563
5197,HIFS,207,0,2579000,2640200,2377,2618423306689
7941,NTGR,1401,0,243000,258000,63018,250422030213
7423,MSLC,12,0,579400,582100,1015,581784137931
3655,ESIM,1,0,278900,278900,100,278900000000
5308,HRTS,4,0,332900,336100,268,335895522388
2672,CULP,71,0,30600,31500,3198,31086616635
4461,FV,54,0,696400,699700,2780,698365935251
10432,SPGP,22,0,1159700,1163200,873,1161186254295
7903,NRGU,19,0,390000,405000,2925,394538461538
11286,TSOL,3,0,86300,86800,340,86582352941
1013,BAC-L,24,0,11907900,12011200,141,11937839716312
7702,NEMG,7,0,193000,196800,352,193299431818
2798,DBEF,634,0,515300,517300,15525,516379987117
10264,SMIN,11,0,660500,661800,574,661183623693
11920,VSGX,23,0,785900,788800,1847,787422631293
1647,BSCQ,37,0,195700,195800,8115,195769192852
11314,TTRX,16,0,39000,40700,473,39853276955
1041,BAMD,6,0,321000,321600,186,321382795698
933,AVNV,7,0,835600,837100,2136,836850749063
11206,TRMK,1587,0,428200,434800,40957,431100273457
8698,PINE,133,0,186600,188000,4294,187254145319
7793,NIXT,2,0,301500,303200,101,301516831683
6950,MARPS,3,0,49800,50000,95,49905263157
11506,UNL,5,0,64300,64700,711,64384388185
1233,BEPH,8,0,148700,150300,497,149597786720
2316,CMSC,6,0,229700,230500,313,229883706070
12589,ZGN,667,0,125000,127400,28231,126468428323
620,APEI,1188,0,525700,540000,39488,530841506280
12428,XRTX,59,0,21500,26400,4373,25257946489
6047,JA,1,0,501800,501800,100,501800000000
3268,DXST,3,0,17900,18200,46,17939130434
8605,PEW,377,0,28100,29900,36348,28879399141
1183,BDCIU,3,0,101200,101200,509,101200000000
11456,UGI,3527,0,335800,341600,179400,339037765886
6231,JSCP,27,0,469800,470000,2573,469891333074
4451,FUNC,104,0,367800,371200,2347,369360587984
7235,MLAAW,7,0,5202,5300,899,5289208008
5877,IQM,4,0,1120500,1127800,175,1121677142857
4472,FWD,26,0,1324500,1339800,3843,1332140489201
7274,MMLG,6,0,358300,359800,200,359203000000
3001,DIPR,3,0,282900,285500,1033,282983059051
9506,RILYZ,60,0,193800,198100,10411,197187714916
8323,OSCG,2,0,184400,190200,400,185850000000
5677,IJK,112,0,1101900,1111000,6925,1105513386281
3101,DOLE,1481,0,139500,144300,61805,141294149340
6370,KITTW,20,0,210,272,39382,214101010
4414,FTMH,34,0,115500,115900,6893,115588901784
6550,LANDP,31,0,206000,208100,5855,207293048676
1015,BAC-N,27,0,202500,203000,1866,202749088960
2796,DBD,679,0,696300,711200,21496,704120245627
8271,OPFI,1768,0,86000,89400,63526,87305188426
12219,WTM,155,19,21160000,21435500,677,21301036336779
927,AVMC,5,0,766600,769500,496,767500403225
11200,TRINI,25,0,254000,254500,256,254195312500
2352,CNSP,27,0,49500,50900,3507,49637154262
4433,FTW,76,0,110500,119800,8840,116027036199
11096,TMTS,20,0,100100,100100,716,100100000000
8075,NXTC,61,0,95000,101900,2445,97984498977
6232,JSI,4,0,513000,513300,91,513194505494
3082,DNMXW,2,0,3180,3180,200,3180000000
6318,KDKRW,3,0,13500,13500,123,13500000000
7824,NMFCZ,6,0,251400,251500,359,251483286908
960,AWF,45,0,100800,101500,6864,101036553030
11233,TRTY,2,0,308400,309000,1440,308410000000
6530,KZIA,86,0,131600,138500,22112,135065701881
2595,CSD,13,0,1331500,1340000,888,1333790765765
1385,BJAN,1,0,582500,582500,13,582500000000
11658,UZF,18,0,177800,192400,432,178378703703
10266,SMJF,5,0,33200,34100,2633,33215077857
9463,RFMZ,13,0,131300,132500,976,131774590163
3962,FDRS,6,0,230000,234400,3275,231520030534
4155,FLDR,44,0,500900,501400,2487,501227663852
4349,FSCO,83,0,50700,51200,6460,50937089783
3657,ESLA,60,0,11100,12100,5284,11404750189
12352,XLO,30,0,83500,86300,3266,84487752602
6481,KSCP,117,0,28600,30200,8728,29323120989
11796,VINP,205,0,102300,104100,12601,103082533132
1523,BNJ,9,0,148500,150000,631,149390649762
7167,MGV,86,0,1540600,1549500,4963,1541721499093
7902,NRGD,3,0,260000,260500,412,260014563106
12508,YHC,90,0,9150,10500,53035,10056936570
2235,CLH,961,0,3016700,3081600,15628,3034758478372
7133,MFMO,4,0,235400,236600,301,236167441860
10666,SUB,83,0,1060600,1061600,7786,1061323850500
5829,IONR,231,0,41200,42900,21265,41839026569
7104,METCB,36,0,100000,102000,790,100743797468
8369,OWLT,141,0,54400,56600,8799,55254869871
4709,GIXXR,82,0,2900,3000,189159,2994628857
5062,HACQU,15,0,100500,100700,1414,100698019801
4193,FLRN,51,0,307900,308000,74826,307994652928
3292,EAGG,54,0,469500,470100,17369,469654441821
8011,NVDB,7,0,370700,386100,1810,373829281767
8651,PGF,30,0,139100,139300,1657,139212975256
7330,MOOD,4,0,428400,429100,4804,428612656119
3938,FDCF,5,0,490000,495200,507,494312426035
4075,FHI,1093,0,538900,552900,55230,543761788882
10090,SHMDW,26,0,18000,20300,16618,19285557828
7134,MFSB,12,0,247800,248000,801,247924843945
6160,JJSF,797,0,701700,718000,23770,712170618426
4266,FNGS,5,0,740000,749800,554,744466787003
4484,FXF,3,0,1120900,1122000,1045,1120946889952
7645,NBTB,2251,0,437000,441200,59072,439718231988
7760,NHC,297,0,1911100,1959400,2663,1930920428088
6016,IWS,196,0,1554300,1564100,4976,1557428778135
2683,CV,504,0,64400,70200,19371,65848231893
9948,SDEV,21,0,16000,17000,6222,16131211828
7752,NGHT,14,0,262000,265600,613,263805872756
7405,MSDD,4,0,272000,279000,134,274850746268
7897,NRDY,107,0,8110,8377,10296,8269652292
3166,DSWL,14,0,33500,34000,312,33522435897
9938,SCYX,163,0,7200,7450,211489,7394690314
8147,ODC,232,0,764900,778700,3301,772565434716
8803,PMT-C,10,0,182400,182800,710,182560563380
766,ASCE,7,0,314300,316300,605,315525289256
6549,LANDO,10,0,208200,209200,1459,208790815627
11116,TNONW,3,0,61,61,300,61000000
843,ATLCL,6,0,250000,250100,208,250072115384
6367,KIO,73,0,111500,112100,3888,111725668724
10821,TBG,6,0,362300,362600,17,362400000000
548,AMWL,74,0,74600,76000,4392,75120651183
3591,EPOL,225,0,386100,389500,13108,386832651815
9329,RBLD,6,0,871800,876700,494,874531376518
8025,NVII,18,0,287200,294600,1911,288710256410
9073,PWV,108,0,730300,734300,8115,731844054220
4795,GMNY,7,0,496600,497200,70,496837142857
5840,IOYY,34,0,91500,92300,1828,91843326039
2296,CMGG,3,0,140700,145700,390,143167435897
6206,JPLD,18,0,520600,520800,729,520684910836
1827,BZZ,5,0,244700,247700,1843,245668583830
12100,WHF,80,0,72300,73500,3467,72894462070
4285,FOR,462,0,251400,258600,18603,255929312476
5355,HUDI,50,0,11400,13700,4295,12910942956
10404,SPBW,1,0,284900,284900,240,284900000000
131,ACP,23,0,53300,53700,1379,53509717186
11063,TLX,271,0,105000,107000,12660,105740781990
